time,FED_rate,btc__current_supply_native_units,btc__market_cap_usd,btc__usd_4_00pm_new_york_price__index_value,btc__usd_11_00am_london_price__index_value,eth__current_supply_native_units,eth__market_cap_usd,eth__usd_11_00am_london_price__index_value,eth__usd_4_00pm_new_york_price__index_value,usdc__usd_4_00pm_new_york_price__index_value,usdc__usd_11_00am_london_price__index_value,usdc__current_supply_native_units,usdc__market_cap_usd,usdt__usd_4_00pm_new_york_price__index_value,usdt__usd_11_00am_london_price__index_value,xrp__current_supply_native_units,xrp__usd_11_00am_london_price__index_value,xrp__usd_4_00pm_new_york_price__index_value,xrp__market_cap_usd,ada__current_supply_native_units,ada__usd_11_00am_london_price__index_value,ada__usd_4_00pm_new_york_price__index_value,ada__market_cap_usd,sol__market_cap_estimated_usd,sol__usd_11_00am_london_price__index_value,sol__usd_4_00pm_new_york_price__index_value,doge__usd_4_00pm_new_york_price__index_value,doge__usd_11_00am_london_price__index_value,doge__current_supply_native_units,doge__market_cap_usd,trx__market_cap_usd,trx__current_supply_native_units,trx__usd_4_00pm_new_york_price__index_value,trx__usd_11_00am_london_price__index_value
08-11-2021,0.08,18867581.29,1274350000000.0,65967.84089,65961.44846,117775519.9,566636000000.0,4731.308663,4755.367131,1.000039051,1.000030917,31117401558.0,31117838835.0,1.00034671,1.000576853,99990035812.0,1.260945652,1.256605287,128503000000.0,32781565483.0,2.039139399,2.097106936,69760532457.0,75170801226.0,244.8985982,245.0084725,0.279248403,0.283794875,131892000000.0,37177385874.0,10992488374.0,100000000000.0,0.108094155,0.106964621
09-11-2021,0.08,18868531.29,1266000000000.0,67130.05259,68031.54559,117774428.7,557744000000.0,4806.913434,4761.007591,0.999953952,0.999989536,31449260939.0,31449055915.0,1.000196739,1.000630091,99990031550.0,1.26337102,1.263143525,126180000000.0,32783420493.0,2.273081772,2.302719214,74738528884.0,72510764530.0,248.0655531,241.4169894,0.275144442,0.28044901,131905000000.0,36166807812.0,11441506453.0,100000000000.0,0.114547991,0.114013966
10-11-2021,0.08,18869462.54,1221910000000.0,66318.99003,66869.71016,117774062.4,544111000000.0,4739.718697,4667.923895,0.999944178,0.999954031,31249944961.0,31251449871.0,1.000070754,1.000161286,99990026316.0,1.243034026,1.258098347,118494000000.0,32789269507.0,2.234451328,2.147790506,68516554887.0,70205762029.0,242.7000941,233.9698571,0.260348591,0.274368543,131919000000.0,33528457879.0,10615951286.0,100000000000.0,0.110341937,0.114542761
11-11-2021,0.08,18870450.04,1225880000000.0,65025.15613,65258.60232,117774385.9,556807000000.0,4711.130694,4745.533633,0.999989167,1.000012787,31292759401.0,31288655903.0,1.000469965,1.000247919,99990022144.0,1.232948908,1.212952053,121967000000.0,32791338802.0,2.126818773,2.08391652,68429518055.0,71126562919.0,242.3129341,236.0690194,0.261270903,0.26032815,131932000000.0,34472703023.0,10918711272.0,100000000000.0,0.108971577,0.11007771
12-11-2021,0.08,18871337.54,1209260000000.0,64114.75286,63849.55456,117775608.5,549160000000.0,4622.841455,4667.746096,1.000052411,1.000099585,31100621898.0,31097594358.0,1.000310313,1.000083065,99990018976.0,1.172271112,1.192178029,118933000000.0,32796992293.0,2.021285989,2.056961277,67195867786.0,69297499925.0,226.2205179,231.1063113,0.258731823,0.255123191,131946000000.0,34149487809.0,10798724579.0,100000000000.0,0.107599499,0.107023237
13-11-2021,0.08,18872293.79,1215330000000.0,64209.53228,63624.23882,117778299.1,547073000000.0,4610.266772,4652.949026,1.000109171,1.000078317,31165271869.0,31167146899.0,1.000225357,1.000202735,99990012966.0,1.185114396,1.190734702,118989000000.0,32798702087.0,2.045499207,2.046631101,67303961419.0,72820528390.0,226.6169589,239.319004,0.259909599,0.257735838,131959000000.0,34489343909.0,11270124624.0,100000000000.0,0.112810308,0.111234289
14-11-2021,0.08,18873275.04,1227370000000.0,64171.50108,64425.1099,117782678.2,542921000000.0,4608.315423,4544.955487,1.00009158,1.000001862,31164430395.0,31168409833.0,1.00019211,1.000259494,99990009827.0,1.187950987,1.179629717,118420000000.0,32801067746.0,2.043978035,2.028555057,66715125491.0,72033129819.0,236.497709,236.6007903,0.261303367,0.263596902,131973000000.0,34605893303.0,11646143105.0,100000000000.0,0.115895973,0.112607321
15-11-2021,0.08,18874218.79,1203300000000.0,63938.32634,65917.63494,117783567.7,538201000000.0,4730.501462,4566.175936,0.999970079,1.000001765,31056597045.0,31051828713.0,1.000101102,1.000297686,99990000324.0,1.208384007,1.177576518,117486000000.0,32803367847.0,2.082165403,2.026277977,66284912596.0,72152207020.0,242.0384646,237.7531167,0.257565168,0.262765313,131986000000.0,33949172081.0,12385536406.0,100000000000.0,0.123047026,0.126107637
16-11-2021,0.08,18875156.29,1138600000000.0,59603.15908,59717.77756,117785226.9,498718000000.0,4216.047342,4197.934216,0.999877039,1.000032242,31594798480.0,31595919773.0,1.000539871,1.000679538,99989993902.0,1.081179777,1.078949925,109464000000.0,32807368236.0,1.857257022,1.870619191,61838885920.0,66803864849.0,221.076665,220.0940508,0.235072913,0.234475202,132000000000.0,31466200055.0,11013671435.0,100000000000.0,0.109423587,0.109159411
17-11-2021,0.08,18876087.54,1135480000000.0,60357.25263,59693.10112,117787806.6,502436000000.0,4180.060038,4249.002876,1.000124266,1.000100021,31606292174.0,31603388442.0,1.000632662,1.000456283,99989989770.0,1.089193491,1.098026234,109330000000.0,32809172397.0,1.836280017,1.869098934,61301637753.0,66088021574.0,214.5771055,215.9749148,0.237197131,0.236780001,132014000000.0,31292749335.0,11088368592.0,100000000000.0,0.111540613,0.111380652
18-11-2021,0.08,18876987.54,1072100000000.0,58092.71893,59531.40077,117789523.0,469471000000.0,4220.025494,4070.41558,1.000177387,1.00005545,31876962476.0,31878590965.0,1.000501321,1.000442402,99989985140.0,1.092673025,1.054198591,103796000000.0,32811660796.0,1.841615159,1.820147816,58463839727.0,59129742886.0,209.4186196,200.6951059,0.22649536,0.232356493,132027000000.0,29228177917.0,10025850801.0,100000000000.0,0.102008562,0.107076266
19-11-2021,0.08,18877843.79,1095180000000.0,57939.25743,56870.44287,117793049.6,505484000000.0,4142.110987,4283.270277,1.000091406,1.000146014,32251375047.0,32250070340.0,1.001065497,1.000629614,99989980370.0,1.053959211,1.088386365,108887000000.0,32812674353.0,1.812182181,1.870378266,61063047854.0,65135505033.0,202.9835968,216.352681,0.23270491,0.225757823,132041000000.0,30768363936.0,10402589726.0,100000000000.0,0.104043778,0.102197983
20-11-2021,0.08,18878750.04,1128000000000.0,59452.39876,58588.94297,117798144.7,519860000000.0,4303.646013,4405.606965,1.000146515,1.000013077,32524241365.0,32526861798.0,1.000854392,1.000900213,99989975551.0,1.087478116,1.091107162,109643000000.0,32813394584.0,1.874984432,1.90547392,62981324381.0,66121760045.0,215.7098518,216.5269294,0.230708757,0.233455526,132054000000.0,30867866688.0,10527601267.0,100000000000.0,0.104872001,0.10515826
21-11-2021,0.08,18879575.04,1114510000000.0,59538.24934,58808.39468,117803146.4,507741000000.0,4331.028244,4373.672688,1.000132451,0.999989715,32636811772.0,32635168730.0,1.001008624,1.000736559,99989968996.0,1.075296207,1.073799315,106984000000.0,32815432956.0,1.871996377,1.868974682,60767401644.0,70602994244.0,212.1190414,232.8454023,0.228857204,0.22841884,132068000000.0,30055888980.0,10775435858.0,100000000000.0,0.109344394,0.10603204
22-11-2021,0.08,18880456.29,1064550000000.0,56057.92223,57323.92376,117804393.2,482618000000.0,4196.261299,4073.624779,1.000007745,0.999972762,32896227631.0,32898641593.0,1.000741341,1.000813568,99989964377.0,1.045608529,1.035070831,103744000000.0,32821768978.0,1.816095974,1.772404804,58372678511.0,65813094545.0,219.7108241,215.9699868,0.218761143,0.223280153,132081000000.0,29041241938.0,10194063818.0,100000000000.0,0.101865742,0.103217976
23-11-2021,0.08,18881281.29,1088360000000.0,57627.47741,57024.10378,117806903.3,512243000000.0,4187.570519,4370.560467,1.000101511,0.999934804,33129377747.0,33130997437.0,1.000440421,1.000137876,99989959989.0,1.051063716,1.055766392,106577000000.0,32823319593.0,1.790511574,1.770217379,57460137306.0,67437553588.0,214.1902403,224.3218218,0.225952968,0.230772486,132095000000.0,29925939761.0,10300995065.0,100000000000.0,0.102804546,0.102831726
24-11-2021,0.08,18882262.54,1078970000000.0,57139.97991,56602.77936,117809875.4,502102000000.0,4282.814504,4246.522494,1.000081363,1.000054939,33608303832.0,33602123567.0,1.000375538,1.000370327,99989955930.0,1.034093681,1.024700753,103165000000.0,32824950811.0,1.679076575,1.633940037,54681682620.0,62415251328.0,215.1761734,204.8406851,0.217343602,0.21912995,132108000000.0,28732274299.0,9763174318.0,100000000000.0,0.097064846,0.099379233
25-11-2021,0.08,18883075.04,1114260000000.0,58980.89151,58127.01793,117813466.5,533229000000.0,4361.634763,4519.789986,0.99996019,1.000075961,33810826262.0,33812997185.0,1.000793159,1.000737878,99989948279.0,1.039889445,1.053395142,104539000000.0,32826901676.0,1.666278856,1.705777512,55325094435.0,63954071768.0,207.5568652,211.5102653,0.223916526,0.218677632,132122000000.0,29313234611.0,10024808553.0,100000000000.0,0.100205416,0.09935262
26-11-2021,0.08,18883900.04,1015970000000.0,54433.53829,54625.63857,117818021.0,477400000000.0,4062.912982,4095.364094,0.999652232,1.000069551,34118080072.0,34115234122.0,1.000755865,1.000760757,99989940876.0,0.945730229,0.954981209,94140566729.0,32828477733.0,1.53585647,1.57368409,50609648542.0,58579480465.0,187.9980486,197.9176928,0.205710438,0.200503158,132136000000.0,26743272462.0,9239761297.0,100000000000.0,0.093087067,0.092113912
27-11-2021,0.08,18884793.79,1031790000000.0,54620.05032,54743.293,117822695.1,481532000000.0,4136.729097,4086.205198,0.999885086,0.999945734,34302618380.0,34304852025.0,1.000747972,1.000635085,99989937257.0,0.954343373,0.947392518,94268435999.0,32829492061.0,1.559689671,1.554345117,50629651136.0,58556386011.0,197.6942134,194.8776529,0.204958837,0.206754492,132149000000.0,27015404216.0,9309872981.0,100000000000.0,0.093635962,0.094281605
28-11-2021,0.08,18885662.54,1081180000000.0,54935.36997,54590.07019,117827031.6,505605000000.0,4094.036585,4132.98559,1.000073075,0.998807339,34457281214.0,34455527260.0,1.000679065,1.000721987,99989933664.0,0.936174855,0.930307315,96649168630.0,32831006032.0,1.513257167,1.504582323,52170426250.0,61018162548.0,190.0789567,191.3859299,0.199766319,0.201272542,132163000000.0,27353323888.0,9503596482.0,100000000000.0,0.092278754,0.091723114
29-11-2021,0.08,18886556.29,1093920000000.0,58119.65889,57228.43138,117830620.7,524159000000.0,4323.930377,4418.307241,1.000002102,1.000022074,34483646180.0,34489876295.0,1.000985956,1.000927878,99989929314.0,0.977602579,0.986138075,99319620727.0,32834024009.0,1.574317569,1.605484779,52795810537.0,62274952041.0,204.7379652,206.6817952,0.215622665,0.205171803,132176000000.0,28480418193.0,9666264328.0,100000000000.0,0.096304915,0.095573192
30-11-2021,0.08,18887393.79,1078410000000.0,57479.86588,56965.32092,117832455.4,547338000000.0,4466.752948,4649.782782,1.000055358,0.999997855,34560319015.0,34556118251.0,1.000855342,1.000752867,99989925896.0,0.984805138,1.0056899,100069000000.0,32836114059.0,1.572547531,1.566364102,51124349143.0,63607768953.0,202.3147929,213.481598,0.216003977,0.217987048,132190000000.0,28502168352.0,9676808266.0,100000000000.0,0.097439455,0.096641994
01-12-2021,0.08,18888250.04,1080040000000.0,56985.61941,57037.39599,117834521.1,540216000000.0,4724.795288,4595.243453,1.000149838,1.00020939,34799466722.0,34804122103.0,1.00060289,1.000919462,99989918866.0,1.003654314,0.991369239,99055612500.0,32839757509.0,1.58836444,1.560531482,50812563368.0,69751811458.0,222.8959405,226.7372585,0.208235841,0.214002623,132203000000.0,27636839604.0,9688786132.0,100000000000.0,0.097553956,0.097699771
02-12-2021,0.08,18889218.79,1068810000000.0,57042.10666,56589.20796,117838813.4,533521000000.0,4563.475959,4525.748926,1.000085261,1.000102423,34831882317.0,34827020883.0,1.000774857,1.000831192,99989914425.0,0.974759921,0.98007943,97526129442.0,32842020391.0,1.582007903,1.724345213,56386406753.0,71314463104.0,227.8152424,237.8928969,0.209904568,0.216053081,132217000000.0,27699519201.0,9775059741.0,100000000000.0,0.097727224,0.097114871
03-12-2021,0.08,18890268.79,1013870000000.0,53209.72715,56922.73225,117843636.2,498824000000.0,4588.546153,4176.719153,0.999939766,0.999994452,34852575790.0,34843614036.0,1.000473963,1.000853498,99989909924.0,0.976836222,0.921161887,92475829648.0,32843780322.0,1.663327538,1.566674573,51435138792.0,64939609186.0,235.824125,213.0051707,0.19768435,0.209949421,132230000000.0,26497921989.0,9406752572.0,100000000000.0,0.095240985,0.100522426
04-12-2021,0.08,18891237.54,928688000000.0,49403.45209,47339.07853,117845365.9,482902000000.0,3917.928525,4116.573604,1.000067143,1.000030068,35424000975.0,35430457154.0,1.001359386,1.001730359,99989903441.0,0.784722319,0.838272391,84552200569.0,32845034803.0,1.359230915,1.438066499,46670309344.0,61442318786.0,192.6511701,208.3385735,0.179013967,0.166581351,132244000000.0,24063346188.0,8688876153.0,100000000000.0,0.086709149,0.083111877
05-12-2021,0.08,18892275.04,931901000000.0,48918.80275,49383.15769,117850860.0,493864000000.0,4215.5274,4142.558292,0.999990103,0.999967133,36108464620.0,36105452620.0,1.001326464,1.001661546,99989899475.0,0.828758987,0.796572289,80336470711.0,32846073284.0,1.382189642,1.342205558,45174332253.0,59843816167.0,199.1416068,190.6637709,0.16951377,0.175772385,132258000000.0,22633314933.0,8416866817.0,100000000000.0,0.084066591,0.086114703
06-12-2021,0.08,18893350.04,954783000000.0,49106.95236,47604.37068,117855850.5,511723000000.0,3959.739816,4217.59768,1.000348059,0.999985621,36077161454.0,36074481308.0,1.001090319,1.001168545,99989894607.0,0.762335399,0.79777781,82512780540.0,32847353702.0,1.283038248,1.360851096,46692716320.0,59431803350.0,179.4475641,189.9281546,0.175118079,0.161697057,132271000000.0,23558632244.0,8738608265.0,100000000000.0,0.085254347,0.080113067
07-12-2021,0.08,18894312.54,955570000000.0,50459.84926,51332.29106,117861926.5,507250000000.0,4399.223167,4285.9649,1.000040355,0.999966508,36137539979.0,36130803175.0,1.000899001,1.001230932,99989888304.0,0.838322462,0.813694952,81519923428.0,32850424097.0,1.463640484,1.389871875,45368185873.0,58083521828.0,202.1541628,192.9592046,0.177848927,0.180631423,132285000000.0,23373945420.0,9014763636.0,100000000000.0,0.090308878,0.090894095
08-12-2021,0.08,18895362.54,954228000000.0,50717.78489,49764.37399,117869226.1,521844000000.0,4308.079441,4412.162288,0.999861602,1.000401244,36238757439.0,36235359360.0,1.000893165,1.000941455,99989862762.0,0.818786517,0.869512562,86113214898.0,32852950661.0,1.368389809,1.40292676,45764138782.0,59639627515.0,186.7374606,193.5037154,0.180113891,0.176867009,132298000000.0,23670374243.0,9263637149.0,100000000000.0,0.09289529,0.091519127
09-12-2021,0.08,18896381.29,905851000000.0,47501.49497,49267.19669,117876331.4,490046000000.0,4306.217416,4099.60186,1.000513713,1.000106533,36205260294.0,36223041720.0,1.000562914,1.000809524,99989856693.0,0.902020967,0.851832381,87148087775.0,32854819042.0,1.356176056,1.299763088,42761180524.0,56194155944.0,187.9075786,180.0416264,0.170596501,0.178539779,132311000000.0,22626065767.0,8932759319.0,100000000000.0,0.088953861,0.09155418
10-12-2021,0.08,18897356.29,896438000000.0,48299.91563,48269.2913,117883064.0,463471000000.0,4098.720067,4030.206592,1.000003946,1.000018463,36542884204.0,36542397293.0,1.000391058,1.000459655,99989850746.0,0.841308706,0.831863452,80836776716.0,32856297448.0,1.298326544,1.269994844,40244291840.0,52422292227.0,177.5125661,174.6662365,0.168216806,0.169114329,132325000000.0,21913756676.0,8838380208.0,100000000000.0,0.090089303,0.091426519
11-12-2021,0.08,18898300.04,932098000000.0,48612.019,48471.31413,117891098.5,480947000000.0,4026.97318,4024.117107,0.999945419,0.999856315,36753504012.0,36757169345.0,1.000537665,1.00055865,99989845651.0,0.835786764,0.827581105,83879740608.0,32858041194.0,1.281365605,1.294435603,44265948926.0,52792397189.0,171.7107536,169.3861448,0.16718313,0.167794741,132338000000.0,22333035291.0,9144940330.0,100000000000.0,0.090783172,0.090311913
12-12-2021,0.08,18899175.04,947540000000.0,50403.0183,48873.87876,117900317.8,488224000000.0,4009.338181,4158.991847,1.000271994,1.000045116,36849265167.0,36859507016.0,1.000567966,1.000596949,99989840917.0,0.816131053,0.853992245,84191871943.0,32859367691.0,1.334364787,1.368744189,44367256888.0,53483735665.0,168.2256171,174.7803684,0.171572142,0.166467166,132352000000.0,22513049968.0,9124436424.0,100000000000.0,0.091949554,0.090456399
13-12-2021,0.08,18900056.29,884245000000.0,46627.79976,48729.87022,117907789.2,446644000000.0,3995.336669,3749.270791,1.000041985,1.000046587,36759477856.0,36759949072.0,1.000216204,1.000577855,99989835223.0,0.824528573,0.770121585,78436560224.0,32864159082.0,1.30885982,1.211153462,40402561391.0,48122921278.0,166.2157973,151.8358749,0.155421445,0.164412107,132365000000.0,20916916197.0,8517693935.0,100000000000.0,0.084664878,0.088932858
14-12-2021,0.08,18900981.29,912779000000.0,47553.95372,47182.25653,117915705.6,454065000000.0,3799.971459,3822.779672,1.000065768,0.99960279,36997610913.0,37008455843.0,1.000355073,1.000291479,99989829007.0,0.791852657,0.806799067,81111421758.0,32865085147.0,1.236601989,1.252261838,41561812168.0,49401817990.0,155.1517438,156.4195715,0.183829592,0.18061821,132379000000.0,25128341078.0,8691287778.0,100000000000.0,0.086745413,0.085841261
15-12-2021,0.08,18901862.54,922990000000.0,49256.25506,48318.65715,117922513.1,473535000000.0,3864.458456,4061.230103,0.99995212,0.999968917,36971594306.0,36970207680.0,1.000432037,1.000355973,99989823242.0,0.80394247,0.834296835,82594119173.0,32866912327.0,1.258389842,1.319957058,42985438660.0,54755685093.0,166.6182376,179.0978285,0.18312917,0.180552005,132393000000.0,23924803152.0,8745108419.0,100000000000.0,0.087858058,0.086769971
16-12-2021,0.08,18902581.29,900963000000.0,48112.94816,49134.0798,117927779.8,468580000000.0,4045.970361,4030.564743,0.999961658,1.000041097,37089736488.0,37089853554.0,1.000287481,1.000302577,99989818289.0,0.828882272,0.81410336,80722447264.0,32869276150.0,1.314016099,1.270989712,40873911989.0,54571767092.0,183.5046852,183.6075446,0.175386308,0.182947717,132406000000.0,23012002655.0,8547209933.0,100000000000.0,0.086275145,0.087715087
17-12-2021,0.08,18903512.54,875884000000.0,46366.62055,46999.99012,117934692.5,458227000000.0,3834.47417,3856.634824,1.000250084,1.000088356,37174524861.0,37174348112.0,1.000271753,1.000314255,99989812827.0,0.806920745,0.795759293,79950647002.0,32873727449.0,1.235067083,1.215973279,40151866819.0,54112928397.0,176.1070449,175.2557074,0.168112323,0.171427534,132420000000.0,22424727300.0,7982262540.0,100000000000.0,0.079439823,0.084350129
18-12-2021,0.08,18904312.54,886704000000.0,46750.64147,47056.36547,117943638.3,467749000000.0,3963.880776,3948.015536,1.000232436,1.000155584,37284137345.0,37286683282.0,1.000415359,1.000295427,99989807194.0,0.828406883,0.823387221,82699030399.0,32874924910.0,1.26078561,1.243971988,40886461435.0,56371523926.0,180.0855592,181.8592088,0.171890827,0.174028287,132433000000.0,22816744896.0,8049016521.0,100000000000.0,0.080453662,0.08195558
19-12-2021,0.08,18905243.79,886210000000.0,46811.07188,47095.99636,117953540.7,464450000000.0,3924.802975,3922.536862,0.999978633,1.000100435,37274333362.0,37279766534.0,1.000365859,1.000390845,99989801222.0,0.827630603,0.833713056,83753312876.0,32877101855.0,1.270423309,1.247837932,41070430871.0,55755445841.0,184.3527282,180.0862024,0.170136387,0.171309548,132447000000.0,22528523545.0,7980419878.0,100000000000.0,0.079953275,0.080663341
20-12-2021,0.08,18906143.79,887734000000.0,46915.49007,45946.33304,117962549.5,464734000000.0,3804.580729,3907.586663,1.00020223,0.999928525,37408729027.0,37408317854.0,1.000207785,1.000253445,99989794866.0,0.850579656,0.872247551,87884658042.0,32877871688.0,1.214659967,1.247255189,40773432748.0,53701640923.0,172.1385142,176.7207134,0.168010718,0.163270997,132460000000.0,22157122900.0,7762469040.0,100000000000.0,0.077996852,0.076975708
21-12-2021,0.08,18907150.04,928002000000.0,48570.62823,48711.07606,117971262.6,475306000000.0,4025.889437,4007.774548,1.000079345,1.00006219,37659538452.0,37662081865.0,1.000324196,1.000290745,99989788035.0,0.887037203,0.924105211,94884378268.0,32880670908.0,1.265377082,1.260469314,42145452343.0,55493458530.0,179.8716545,178.2538739,0.169449805,0.17080542,132474000000.0,22657195172.0,7911732714.0,100000000000.0,0.07847441,0.07855123
22-12-2021,0.08,18908075.04,920674000000.0,49001.8757,49076.26712,117979082.1,470113000000.0,4022.482777,4000.4067,0.999954105,1.000013081,37664632239.0,37662432761.0,1.000447662,1.000378697,99989780582.0,0.954502326,0.955645067,95497869566.0,32883018677.0,1.327175464,1.343324759,43806800290.0,55037941285.0,185.1390488,180.2025108,0.175213879,0.172551542,132488000000.0,22941638712.0,7915715638.0,100000000000.0,0.080182495,0.079681551
23-12-2021,0.08,18909025.04,958933000000.0,50949.22509,48373.44761,117986707.8,483964000000.0,3937.767866,4119.924551,0.999987428,1.000138022,37773247848.0,37777013279.0,1.00035261,1.0003273,99989774665.0,0.979227676,1.005784199,99282085321.0,32884881604.0,1.350157443,1.456315239,48442093756.0,58606822319.0,178.7061797,191.259069,0.182118644,0.17695933,132501000000.0,24277700697.0,8253813078.0,100000000000.0,0.08246579,0.078900137
24-12-2021,0.08,18909968.79,960321000000.0,51133.30431,51198.71808,117995253.8,477310000000.0,4095.7736,4065.820153,0.999950399,1.000048931,37747088617.0,37751183399.0,1.000536192,1.00046765,99989768650.0,0.980806604,0.924108954,90885358465.0,32887071232.0,1.46094646,1.418270012,45858034241.0,58757035993.0,190.4563381,194.0113064,0.190966676,0.183949773,132515000000.0,24726373301.0,8076050024.0,100000000000.0,0.081457292,0.082980806
25-12-2021,0.08,18910887.54,956710000000.0,50904.7686,50715.91816,118003663.8,483806000000.0,4044.766276,4091.865381,1.000231146,0.999779691,37773782590.0,37776207728.0,1.000519357,1.000565544,99989766221.0,0.919753089,0.923752014,92658929072.0,32888154252.0,1.421506098,1.441308917,47836346924.0,59706856376.0,190.551406,191.0217587,0.190046823,0.188487002,132528000000.0,25361275603.0,8171175016.0,100000000000.0,0.081756067,0.080920282
26-12-2021,0.08,18911725.04,960684000000.0,50349.84275,50064.98864,118013494.6,480356000000.0,4047.000525,4077.948178,1.000004133,1.000004061,37733692691.0,37736080398.0,1.000485903,1.000508834,99989763593.0,0.918043718,0.919132933,92047887295.0,32889859347.0,1.442692155,1.455603537,47847339553.0,61186703259.0,196.949976,198.0457848,0.190219596,0.188956435,132542000000.0,25224353015.0,8152695139.0,100000000000.0,0.081362824,0.080780662
27-12-2021,0.08,18912650.04,960694000000.0,51157.81261,50821.0776,118021267.6,477324000000.0,4059.038278,4084.359042,1.000011841,1.000005016,37620050691.0,37622597766.0,1.000399632,1.000501473,99989760818.0,0.919485743,0.938367249,92828021351.0,32894298721.0,1.57663395,1.543765271,50119031122.0,60684563845.0,199.7441286,199.7611858,0.189951343,0.189492159,132555000000.0,24964963299.0,8121397503.0,100000000000.0,0.082159895,0.08146454
28-12-2021,0.08,18913487.54,901664000000.0,47832.07183,49029.18394,118026807.0,449223000000.0,3903.09159,3824.210848,0.999973946,1.000081317,37705039939.0,37700887643.0,1.000129193,1.000373174,99989758565.0,0.885288535,0.86519671,85636583130.0,32898263642.0,1.47214986,1.416858409,46469633993.0,55235955369.0,189.8626984,181.4094859,0.176187955,0.180775762,132569000000.0,23128175296.0,7742409624.0,100000000000.0,0.077781503,0.078935858
29-12-2021,0.08,18914393.79,878958000000.0,47465.001,47765.18613,118030353.9,429473000000.0,3801.951349,3748.688747,1.000122929,1.00010979,37538904743.0,37532188877.0,1.000126146,0.999967805,99989755116.0,0.849488614,0.833339183,81700998203.0,32902435085.0,1.40986707,1.366411819,43967265700.0,52938916707.0,177.1259791,175.5300554,0.172888014,0.173579677,132582000000.0,22260772860.0,7652602576.0,100000000000.0,0.077562964,0.078927781
30-12-2021,0.08,18915137.54,890950000000.0,47389.05108,46877.57578,118035304.0,437679000000.0,3692.62733,3737.254442,1.000166313,0.99999121,37814139087.0,37811772970.0,1.000132139,0.999875909,99989752615.0,0.829976911,0.84094608,83842148498.0,32904565567.0,1.336292049,1.352583577,44524649682.0,53265712535.0,172.5139,173.7095501,0.171598419,0.172340883,132596000000.0,22716255324.0,7773461841.0,100000000000.0,0.077596921,0.077205744
31-12-2021,0.08,18916068.79,876857000000.0,45941.98862,48322.586,118041602.3,435214000000.0,3793.107264,3648.874667,0.999882165,0.999860865,37715999765.0,37709989091.0,0.999940769,1.000092636,99989750477.0,0.847256195,0.812194641,83088392694.0,32910078550.0,1.365234822,1.294820315,43169129226.0,52777731349.0,175.9923799,168.8487639,0.16791471,0.174239729,132610000000.0,22617839522.0,7537733719.0,100000000000.0,0.073915424,0.078160973
01-01-2022,0.08,18917143.79,899700000000.0,47428.51303,46934.86518,118049177.8,443990000000.0,3697.059968,3761.237165,0.999815017,0.999955266,38007051140.0,38010035176.0,1.000169702,0.999987215,99989748793.0,0.839382255,0.849984916,84772423287.0,32912675652.0,1.318316995,1.353506404,45129088989.0,55096952719.0,172.0358482,178.1250675,0.172729086,0.170878869,132623000000.0,22913848224.0,7639442875.0,100000000000.0,0.076404098,0.075778869
02-01-2022,0.08,18918131.29,895822000000.0,46990.0041,47265.36028,118054804.9,452429000000.0,3748.337201,3806.240957,1.000030111,0.999936115,38133473919.0,38132263879.0,1.000099264,1.000148869,99989746915.0,0.845825235,0.851546697,85949716924.0,32915509773.0,1.360020809,1.361781461,45345872745.0,54528122271.0,175.6184479,175.5156896,0.173445351,0.172835297,132637000000.0,23141588948.0,7780189968.0,100000000000.0,0.077230671,0.076518925
03-01-2022,0.08,18919006.29,878853000000.0,45901.83653,47150.65344,118060102.6,444548000000.0,3822.790508,3699.210511,0.999880365,0.999877452,38143233800.0,38145261295.0,1.000070333,1.000005205,99989744647.0,0.838576308,0.825469338,83284695412.0,32916955112.0,1.362610365,1.3170394,43514501142.0,52731246961.0,174.0774024,168.2115788,0.168399159,0.172398335,132651000000.0,22555058388.0,7710383300.0,100000000000.0,0.076529312,0.077147488
04-01-2022,0.08,18919925.04,868537000000.0,46300.3806,46572.125,118063057.3,448243000000.0,3792.422551,3820.249568,0.999967933,0.999744739,38127525211.0,38126316885.0,0.999856499,1.000081639,99989742522.0,0.831800898,0.82770234,82531751876.0,32918581865.0,1.330012999,1.322042871,43219066835.0,52006481198.0,169.0330927,169.0225705,0.16920882,0.171190173,132664000000.0,22353586624.0,7610995721.0,100000000000.0,0.076685154,0.076993232
05-01-2022,0.08,18920862.54,823643000000.0,44144.92307,46786.90229,118064692.0,418629000000.0,3827.441136,3615.575547,0.999986374,1.000102683,38311624270.0,38314794126.0,0.99993782,1.000023828,99989740503.0,0.831434755,0.791097973,77230152755.0,32920798387.0,1.345858348,1.253274765,40716859505.0,47896581833.0,170.3223117,157.6263813,0.160600404,0.170106001,132678000000.0,21122583043.0,7123966515.0,100000000000.0,0.072534903,0.076992377
06-01-2022,0.08,18921775.04,816379000000.0,43226.46115,42819.00191,118067192.3,402991000000.0,3348.406509,3432.428591,1.000006624,0.99978035,38557602903.0,38553926701.0,0.999917989,0.999704629,99989738592.0,0.750983283,0.779819761,78107334505.0,32930914810.0,1.212544265,1.278655482,42122182508.0,46653912942.0,147.9879041,151.9253942,0.160314617,0.156750193,132691000000.0,21257898043.0,7115416578.0,100000000000.0,0.071170318,0.069972418
